word,coefficient,abs_coef
turkey,1.014253055420366,1.014253055420366
japanes,1.0096992509387148,1.0096992509387148
water,1.0078539553970745,1.0078539553970745
onto,1.0044335522669856,1.0044335522669856
attack,1.0036803387163205,1.0036803387163205
alabama,1.001026761702167,1.001026761702167
search,1.0002836474049515,1.0002836474049515
due,0.9996888300080334,0.9996888300080334
north,0.9963454917052496,0.9963454917052496
close,0.9940405034194603,0.9940405034194603
offic,0.991177960261445,0.991177960261445
aircraft,0.9899303495912583,0.9899303495912583
firefight,0.9851411395166715,0.9851411395166715
million,0.983654513621679,0.983654513621679
rainstorm,0.9825958908356996,0.9825958908356996
squad,0.9803206801726304,0.9803206801726304
rd,0.9781663310612252,0.9781663310612252
taiwan,0.974397916603256,0.974397916603256
american,0.9722211313144029,0.9722211313144029
devast,0.9708624002879657,0.9708624002879657
crime,0.9697204500273613,0.9697204500273613
erupt,0.9685044399710139,0.9685044399710139
nigerian,0.965411810002907,0.965411810002907
hundr,0.9627484574693418,0.9627484574693418
mosqu,0.9619056955733971,0.9619056955733971
cut,0.9612122203645865,0.9612122203645865
swallow,0.9608742895010799,0.9608742895010799
pilot,0.9591771588174728,0.9591771588174728
virgin,0.9580266908129205,0.9580266908129205
pm,0.9577845187285203,0.9577845187285203
buse,0.9537288315787974,0.9537288315787974
point,0.9531980517135055,0.9531980517135055
displac,0.9523667163149202,0.9523667163149202
human,0.9450343551904502,0.9450343551904502
call,0.9426918148630002,0.9426918148630002
declar,0.9398795475080695,0.9398795475080695
forecast,0.9396680675202578,0.9396680675202578
hous,0.9391570463457013,0.9391570463457013
coast,0.9336212379267832,0.9336212379267832
wreckag,0.9300191824345778,0.9300191824345778
foxnew,0.9289913701159157,0.9289913701159157
central,0.9199868325462358,0.9199868325462358
bush,0.9181082438513157,0.9181082438513157
updat,0.917445354415718,0.917445354415718
ca,0.9142475390582757,0.9142475390582757
global,0.9130155817682561,0.9130155817682561
cnn,0.9121489783906238,0.9121489783906238
texa,0.9115371471514842,0.9115371471514842
latest,0.908720574888331,0.908720574888331
snow,0.907251577013043,0.907251577013043
cyclon,0.9022659786006112,0.9022659786006112
prob,0.8973681382590009,0.8973681382590009
year,0.894065541979816,0.894065541979816
lost,0.8903936841784578,0.8903936841784578
mudslid,0.879532255832244,0.879532255832244
famili,0.8789912380744196,0.8789912380744196
visit,0.8788650458599632,0.8788650458599632
grate,0.8783869767810951,0.8783869767810951
hostag,0.876115592560399,0.876115592560399
condemn,0.8715699415728191,0.8715699415728191
apt,0.8695466499917546,0.8695466499917546
flight,0.8673713634705372,0.8673713634705372
israel,0.8667270357445876,0.8667270357445876
famin,0.8659423048686583,0.8659423048686583
galact,0.8621600818980258,0.8621600818980258
media,0.8503088446436347,0.8503088446436347
alberta,0.8458378866677346,0.8458378866677346
project,0.8456191079184734,0.8456191079184734
expert,0.8438227131999098,0.8438227131999098
bu,0.8426501109845229,0.8426501109845229
rain,0.8299942250019959,0.8299942250019959
isi,0.8298587658325457,0.8298587658325457
pacif,0.828167545630188,0.828167545630188
canada,0.8260982150215962,0.8260982150215962
catch,0.8248116727313185,0.8248116727313185
caught,0.8241453791403384,0.8241453791403384
michigan,0.8218676582060558,0.8218676582060558
violent,0.8213525259372866,0.8213525259372866
earli,0.8185417004045841,0.8185417004045841
action,0.8172111144195883,0.8172111144195883
possibl,0.8151168694552651,0.8151168694552651
captur,0.8137330748844082,0.8137330748844082
malaysia,0.8120292131033111,0.8120292131033111
dead,0.8092961178049106,0.8092961178049106
grrrr,0.8084875941947393,0.8084875941947393
saudi,0.8028287472005395,0.8028287472005395
approach,0.8026445303229663,0.8026445303229663
resid,0.8006906046585976,0.8006906046585976
main,0.7991352940803726,0.7991352940803726
reunion,0.798795889592639,0.798795889592639
disrupt,0.7987782532654589,0.7987782532654589
set,0.796384452143578,0.796384452143578
municip,0.7928261638924627,0.7928261638924627
island,0.7916817278813905,0.7916817278813905
nyc,0.7907597438765579,0.7907597438765579
coach,0.7898810636223422,0.7898810636223422
cameroon,0.7892344024976836,0.7892344024976836
abstorm,0.7840008753157,0.7840008753157
bound,0.78317934456072,0.78317934456072
outrag,0.7825689664846287,0.7825689664846287
provok,0.7825689664846287,0.7825689664846287
crematoria,0.7825689664846287,0.7825689664846287
northern,0.7784437621204747,0.7784437621204747
guillermo,0.7725066010016848,0.7725066010016848
forc,0.7717818060050775,0.7717818060050775
wmata,0.7682911987010207,0.7682911987010207
mumbai,0.767830449251916,0.767830449251916
anthrax,0.7673536289625935,0.7673536289625935
increas,0.7672076074293193,0.7672076074293193
inum,0.7648858989208864,0.7648858989208864
stab,0.7588765591773101,0.7588765591773101
natur,0.7574985207361136,0.7574985207361136
abc,0.7542219703730275,0.7542219703730275
vehicl,0.75316274454926,0.75316274454926
bay,0.7526276097225242,0.7526276097225242
scienc,0.7516864752296534,0.7516864752296534
upgrad,0.7504009308929914,0.7504009308929914
syria,0.7495176802938511,0.7495176802938511
tripl,0.7472319421798267,0.7472319421798267
antioch,0.7436559003251569,0.7436559003251569
york,0.7435886789967441,0.7435886789967441
nagasaki,0.7416947030972328,0.7416947030972328
medic,0.7413173644228405,0.7413173644228405
estim,0.7395525188746117,0.7395525188746117
higher,0.7379258777151821,0.7379258777151821
muslim,0.7373865188346614,0.7373865188346614
mediterranean,0.7317362394343677,0.7317362394343677
jan,0.7248412244154578,0.7248412244154578
respons,0.7213716901225864,0.7213716901225864
histori,0.7179461183046377,0.7179461183046377
pkk,0.7179292348456977,0.7179292348456977
flash,0.7173536126686089,0.7173536126686089
reuter,0.7144837876952461,0.7144837876952461
nine,0.7137762233140126,0.7137762233140126
youth,0.7132420110464078,0.7132420110464078
jet,0.7115510636488143,0.7115510636488143
perspect,0.7101589031808182,0.7101589031808182
soldier,0.7067598120324811,0.7067598120324811
mexico,0.7066349708790889,0.7066349708790889
passeng,0.70656974792606,0.70656974792606
result,0.7062423397653517,0.7062423397653517
repatri,0.7047771711984216,0.7047771711984216
numkm,0.7044854684017554,0.7044854684017554
legaci,0.7032235590119401,0.7032235590119401
affect,0.7026748001668003,0.7026748001668003
wx,0.7025754773523686,0.7025754773523686
investig,0.7021351885697449,0.7021351885697449
sea,0.7016231396611905,0.7016231396611905
children,0.7005062408262015,0.7005062408262015
thirsti,0.6980536903529951,0.6980536903529951
roll,0.6960784156270443,0.6960784156270443
govern,0.6953864051781063,0.6953864051781063
brooklyn,0.6949678027453526,0.6949678027453526
happen,0.6946129553630448,0.6946129553630448
trench,0.6941394825699829,0.6941394825699829
crane,0.692477270960794,0.692477270960794
